sample_id,channel_id,channel_index,raw_channel_index,channel_role,sampling_rate_hz,duration_seconds,unique_value_count,minimum_stored_unit,maximum_stored_unit,standard_deviation_stored_unit,transition_rate,median_run_samples,dc_lsb_multiple_rate
test_000489,POL DC07,43,43,auxiliary_dc,2000.0000000000002,59.99999999999999,3,-732.5999755859375,0.0,149.2001497314064,0.2436020300169168,2.0,1.0
test_000489,POL DC08,44,44,auxiliary_dc,2000.0000000000002,59.99999999999999,168,-30769.19921875,30402.919921875,15377.42574908932,0.9402745022875191,1.0,1.0
test_000489,POL DC09,45,45,auxiliary_dc,2000.0000000000002,59.99999999999999,2,-366.29998779296875,0.0,177.95504420686524,0.32791939932832775,2.0,1.0
test_000489,POL DC10,46,46,auxiliary_dc,2000.0000000000002,59.99999999999999,3,-732.5999755859375,0.0,38.04176403086699,0.019550162918024316,2.0,1.0
test_000489,POL DC11,47,47,auxiliary_dc,2000.0000000000002,59.99999999999999,3,-732.5999755859375,0.0,72.60058339851786,0.06443387028225235,2.0,1.0
test_000489,POL DC12,48,48,auxiliary_dc,2000.0000000000002,59.99999999999999,2,-366.29998779296875,0.0,181.67517254628083,0.3466362219685164,2.0,1.0
test_000489,POL DC13,49,49,auxiliary_dc,2000.0000000000002,59.99999999999999,3,-366.29998779296875,366.30029296875,120.38821177630751,0.16708472570604754,2.0,1.0
test_000489,POL DC14,50,50,auxiliary_dc,2000.0000000000002,59.99999999999999,3,-366.29998779296875,366.30029296875,56.851045073727974,0.04146701222510188,2.0,1.0
test_000489,POL DC15,51,51,auxiliary_dc,2000.0000000000002,59.99999999999999,3,-366.29998779296875,366.30029296875,68.1437604589298,0.05861715514295952,2.0,1.0
test_000489,POL DC16,52,52,auxiliary_dc,2000.0000000000002,59.99999999999999,14,-62270.99609375,-57509.09375,351.7647866147187,0.264785539879499,2.0,1.0
test_000610,POL DC01,36,36,auxiliary_dc,2000.0000000000002,59.99999999999999,3,-732.5999755859375,0.0,59.67910536550784,0.045700380836506974,2.0,1.0
test_000610,POL DC02,37,37,auxiliary_dc,2000.0000000000002,59.99999999999999,3,-732.5999755859375,0.0,95.88708488575112,0.10846757056308802,2.0,1.0
test_000610,POL DC03,38,38,auxiliary_dc,2000.0000000000002,59.99999999999999,3,-732.5999755859375,0.0,41.954793442521506,0.023366861390511588,2.0,1.0
test_000610,POL DC04,39,39,auxiliary_dc,2000.0000000000002,59.99999999999999,2,-732.5999755859375,-366.29998779296875,148.23820251169005,0.23796864973874782,2.0,1.0
test_000610,POL DC05,40,40,auxiliary_dc,2000.0000000000002,59.99999999999999,3,-732.5999755859375,0.0,104.81555723200384,0.13015941799514996,2.0,1.0
test_000610,POL DC06,41,41,auxiliary_dc,2000.0000000000002,59.99999999999999,2,-366.29998779296875,0.0,170.68332172991796,0.3073942282852357,2.0,1.0
test_000610,POL DC07,42,42,auxiliary_dc,2000.0000000000002,59.99999999999999,3,-732.5999755859375,0.0,73.32922854965986,0.06656722139351161,2.0,1.0
test_000610,POL DC08,43,43,auxiliary_dc,2000.0000000000002,59.99999999999999,3,-732.5999755859375,0.0,35.47259041904196,0.01705014208451737,2.0,1.0
test_000610,POL DC09,44,44,auxiliary_dc,2000.0000000000002,59.99999999999999,2,-366.29998779296875,0.0,182.77959031992867,0.34801123342694523,2.0,1.0
test_000610,POL DC10,45,45,auxiliary_dc,2000.0000000000002,59.99999999999999,3,-732.5999755859375,0.0,129.38349546250612,0.1879265660547171,2.0,1.0
test_000610,POL DC11,46,46,auxiliary_dc,2000.0000000000002,59.99999999999999,3,-732.5999755859375,0.0,35.92068525131415,0.01771681430678589,2.0,1.0
test_000610,POL DC12,47,47,auxiliary_dc,2000.0000000000002,59.99999999999999,2,-366.29998779296875,0.0001500000071246177,174.96069907335863,0.31996933307777564,2.0,1.0
test_000610,POL DC13,48,48,auxiliary_dc,2000.0000000000002,59.99999999999999,2,-366.29998779296875,0.0001500000071246177,166.62967676896264,0.2946441220343503,2.0,1.0
test_000610,POL DC14,49,49,auxiliary_dc,2000.0000000000002,59.99999999999999,3,-732.5999755859375,0.0,130.16335726757472,0.19255160459670498,2.0,1.0
test_000610,POL DC15,50,50,auxiliary_dc,2000.0000000000002,59.99999999999999,2,-366.29998779296875,0.0001500000071246177,178.58611673002147,0.3379611496762473,2.0,1.0
test_000610,POL DC16,51,51,auxiliary_dc,2000.0000000000002,59.99999999999999,3,-732.5999755859375,0.0,56.048817079896324,0.04025033541946183,2.0,1.0
test_000801,POL DC01,36,36,auxiliary_dc,2000.0,60.0,3,-366.29998779296875,366.30029296875,179.61426064037053,0.33927782731522765,2.0,1.0
test_000801,POL DC02,37,37,auxiliary_dc,2000.0,60.0,3,-732.5999755859375,0.0,68.68840945221416,0.05876715639296994,2.0,1.0
test_000801,POL DC03,38,38,auxiliary_dc,2000.0,60.0,2,-366.29998779296875,0.0,183.1350676830094,0.3512529271077259,2.0,1.0
test_000801,POL DC04,39,39,auxiliary_dc,2000.0,60.0,3,-366.29998779296875,366.30029296875,50.19392469288099,0.03323361028008567,2.0,1.0
test_000801,POL DC05,40,40,auxiliary_dc,2000.0,60.0,3,-732.5999755859375,0.0,118.0115700898352,0.16181801515012625,2.0,1.0
test_000801,POL DC06,41,41,auxiliary_dc,2000.0,60.0,3,-732.5999755859375,0.0,65.8115381176947,0.05495045792048267,2.0,1.0
test_000801,POL DC07,42,42,auxiliary_dc,2000.0,60.0,2,-366.29998779296875,0.0,181.85770653063352,0.3422195184959875,2.0,1.0
test_000801,POL DC08,43,43,auxiliary_dc,2000.0,60.0,2,-366.29998779296875,0.0,182.83256507114032,0.34956124634371954,2.0,1.0
test_000801,POL DC09,44,44,auxiliary_dc,2000.0,60.0,3,-366.29998779296875,366.30029296875,49.3081113992527,0.0317335977799815,2.0,1.0
test_000801,POL DC10,45,45,auxiliary_dc,2000.0,60.0,2,-366.29998779296875,0.0,170.12053040183343,0.30674422286852393,2.0,1.0
test_000801,POL DC11,46,46,auxiliary_dc,2000.0,60.0,2,-366.29998779296875,0.0,175.05387877510898,0.3173443112025934,2.0,1.0
test_000801,POL DC12,47,47,auxiliary_dc,2000.0,60.0,3,-732.5999755859375,0.0,166.6237834932232,0.2975524796039967,2.0,1.0
test_000801,POL DC13,48,48,auxiliary_dc,2000.0,60.0,3,-366.29998779296875,366.30029296875,37.037665034395225,0.01880015666797223,2.0,1.0
test_000801,POL DC14,49,49,auxiliary_dc,2000.0,60.0,3,-732.5999755859375,0.0,82.03775062853423,0.0826756889640747,2.0,1.0
test_000801,POL DC15,50,50,auxiliary_dc,2000.0,60.0,2,-366.29998779296875,0.0,180.66411143868055,0.3408945074542288,2.0,1.0
test_000801,POL DC16,51,51,auxiliary_dc,2000.0,60.0,3,-732.5999755859375,0.0,84.78166396099343,0.08693405778381487,2.0,1.0
train_000001,POL DC01,36,36,auxiliary_dc,2000.0,60.0,3,-366.29998779296875,366.30029296875,80.31778493895001,0.0799756664638872,2.0,1.0
train_000001,POL DC02,37,37,auxiliary_dc,2000.0,60.0,3,-732.5999755859375,0.0,113.52012682510274,0.1487512395936633,2.0,1.0
train_000001,POL DC03,38,38,auxiliary_dc,2000.0,60.0,3,-732.5999755859375,0.0,43.20070407702391,0.025250210418420155,2.0,1.0
train_000001,POL DC04,39,39,auxiliary_dc,2000.0,60.0,3,-732.5999755859375,0.0,87.19833801142985,0.09190076583971533,2.0,1.0
train_000001,POL DC05,40,40,auxiliary_dc,2000.0,60.0,3,-366.29998779296875,366.30029296875,38.59206518202742,0.020183501529179408,2.0,1.0
train_000001,POL DC06,41,41,auxiliary_dc,2000.0,60.0,2,-366.29998779296875,0.0,179.43401844894498,0.33751114592621606,2.0,1.0
train_000001,POL DC07,42,42,auxiliary_dc,2000.0,60.0,3,-366.29998779296875,366.30029296875,167.47051751191455,0.3017275143959533,2.0,1.0
train_000001,POL DC08,43,43,auxiliary_dc,2000.0,60.0,2,-366.29998779296875,0.0,180.76964798012,0.3438361986349886,2.0,1.0
train_000001,POL DC09,44,44,auxiliary_dc,2000.0,60.0,3,-732.5999755859375,0.0,40.18545106860833,0.021933516112634274,2.0,1.0
train_000001,POL DC10,45,45,auxiliary_dc,2000.0,60.0,2,-366.29998779296875,0.0,183.1332210660175,0.3513779281494012,2.0,1.0
train_000001,POL DC11,46,46,auxiliary_dc,2000.0,60.0,2,-366.29998779296875,0.0,169.74256843726545,0.30673588946574554,2.0,1.0
train_000001,POL DC12,47,47,auxiliary_dc,2000.0,60.0,2,-366.29998779296875,0.0,170.96775647061634,0.3116859307160893,2.0,1.0
train_000001,POL DC13,48,48,auxiliary_dc,2000.0,60.0,3,-732.5999755859375,0.0,48.18515870696153,0.03043358694655789,2.0,1.0
train_000001,POL DC14,49,49,auxiliary_dc,2000.0,60.0,3,-366.29998779296875,366.30029296875,36.79660383700892,0.017300144167868067,2.0,1.0
train_000001,POL DC15,50,50,auxiliary_dc,2000.0,60.0,2,-366.29998779296875,0.0001500000071246177,181.8817279978708,0.34561121342677853,2.0,1.0
train_000001,POL DC16,51,51,auxiliary_dc,2000.0,60.0,3,-366.29998779296875,366.30029296875,132.33449248771916,0.19331827765231377,2.0,1.0
train_000001,POL AC1,147,147,seeg_ac_candidate,2000.0,60.0,3625,-215.03895568847656,172.94921875,57.745511055834925,0.9738581154842957,1.0,0.004137931034482759
train_000001,POL AC2,148,148,seeg_ac_candidate,2000.0,60.0,3010,-160.3512725830078,163.86715698242188,48.163997205129576,0.9718664322202685,1.0,0.0049833887043189366
train_000001,POL AC3,149,149,seeg_ac_candidate,2000.0,60.0,3205,-159.56968688964844,194.0430145263672,53.446043412013815,0.9744581204843373,1.0,0.0046801872074883
train_000001,POL AC4,150,150,seeg_ac_candidate,2000.0,60.0,2597,-112.89045715332031,162.69532775878906,43.44246766038323,0.9683580696505805,1.0,0.005775895263765884
train_000001,POL AC5,151,151,seeg_ac_candidate,2000.0,60.0,2624,-107.90960693359375,175.00006103515625,47.33866286269675,0.9689580746506221,1.0,0.005716463414634146
train_000001,POL AC6,152,152,seeg_ac_candidate,2000.0,60.0,2616,-137.3045654296875,138.47657775878906,38.05016483020324,0.9646413720114334,1.0,0.005733944954128441
train_000001,POL AC7,153,153,seeg_ac_candidate,2000.0,60.0,2736,-159.0812225341797,136.816650390625,41.424125248581504,0.9654330452753773,1.0,0.005482456140350877
train_000001,POL AC8,154,154,seeg_ac_candidate,2000.0,60.0,2432,-114.06210327148438,135.15638732910156,37.66133948462016,0.9663080525671047,1.0,0.006167763157894737
train_000001,POL AC9,155,155,seeg_ac_candidate,2000.0,60.0,2418,-137.89010620117188,121.97283935546875,36.86184100459106,0.9654830456920475,1.0,0.00620347394540943
train_000001,POL AC10,156,156,seeg_ac_candidate,2000.0,60.0,2137,-89.74589538574219,131.6406707763672,32.22378452770822,0.9654663788864907,1.0,0.0070191857744501636
train_000001,POL AC11,157,157,seeg_ac_candidate,2000.0,60.0,2326,-115.52684020996094,128.32049560546875,37.726644844558486,0.9652080434003617,1.0,0.006448839208942391
train_000001,POL AC12,158,158,seeg_ac_candidate,2000.0,60.0,2424,-121.6792984008789,127.14856719970703,39.10475805058037,0.9660913840948675,1.0,0.006188118811881188
train_000001,POL AC13,159,159,seeg_ac_candidate,2000.0,60.0,2508,-129.68673706054688,145.99642944335938,36.956362179821156,0.9690247418728489,1.0,0.005980861244019139
train_000001,POL AC14,160,160,seeg_ac_candidate,2000.0,60.0,2844,-150.78091430664062,152.34385681152344,42.96165141584971,0.9707497562479688,1.0,0.005274261603375527
train_000001,POL AC15,161,161,seeg_ac_candidate,2000.0,60.0,2303,-118.55416107177734,141.0158233642578,31.451057031519685,0.9684330702755857,1.0,0.006513243595310464
train_000001,POL AC16,162,162,seeg_ac_candidate,2000.0,60.0,1191,-45.507354736328125,85.25406646728516,17.369038983527584,0.9616830140251169,1.0,0.012594458438287154
train_000012,POL DC01,36,36,auxiliary_dc,2000.0,60.0,3,-366.29998779296875,366.30029296875,92.63848025832918,0.10345086209051742,2.0,1.0
train_000012,POL DC02,37,37,auxiliary_dc,2000.0,60.0,3,-732.5999755859375,0.0,90.2516302900253,0.09856748806240052,2.0,1.0
train_000012,POL DC03,38,38,auxiliary_dc,2000.0,60.0,3,-732.5999755859375,0.0,34.17747033929042,0.01626680222335186,2.0,1.0
train_000012,POL DC04,39,39,auxiliary_dc,2000.0,60.0,3,-732.5999755859375,0.0,78.49519240555435,0.0764339702830857,2.0,1.0
train_000012,POL DC05,40,40,auxiliary_dc,2000.0,60.0,2,-366.29998779296875,0.0,182.71517252735342,0.349969583079859,2.0,1.0
train_000012,POL DC06,41,41,auxiliary_dc,2000.0,60.0,3,-366.29998779296875,366.30029296875,81.21039896530827,0.08100067500562505,2.0,1.0
train_000012,POL DC07,42,42,auxiliary_dc,2000.0,60.0,3,-366.29998779296875,366.30029296875,126.13243005148414,0.17919315994299953,2.0,1.0
train_000012,POL DC08,43,43,auxiliary_dc,2000.0,60.0,3,-366.29998779296875,366.30029296875,131.01253534066456,0.19110159251327094,2.0,1.0
train_000012,POL DC09,44,44,auxiliary_dc,2000.0,60.0,3,-732.5999755859375,0.0,42.36261030463862,0.02393353277943983,2.0,1.0
train_000012,POL DC10,45,45,auxiliary_dc,2000.0,60.0,3,-732.5999755859375,0.0,76.11463333420603,0.07135059458828824,2.0,1.0
train_000012,POL DC11,46,46,auxiliary_dc,2000.0,60.0,2,-366.29998779296875,0.0,177.62123771568844,0.3284027366894724,2.0,1.0
train_000012,POL DC12,47,47,auxiliary_dc,2000.0,60.0,3,-366.29998779296875,366.30029296875,55.920376099408685,0.04018366819723498,2.0,1.0
train_000012,POL DC13,48,48,auxiliary_dc,2000.0,60.0,3,-732.5999755859375,0.0,59.9506471971646,0.045733714447620394,2.0,1.0
train_000012,POL DC14,49,49,auxiliary_dc,2000.0,60.0,2,-366.29998779296875,0.0,177.3491838288616,0.33203610030083586,2.0,1.0
train_000012,POL DC15,50,50,auxiliary_dc,2000.0,60.0,2,-732.5999755859375,-366.29998779296875,165.92057333357673,0.29333577779814834,2.0,1.0
train_000012,POL DC16,51,51,auxiliary_dc,2000.0,60.0,3,-732.5999755859375,0.0,52.98405449357825,0.03633363611363428,2.0,1.0
train_000012,POL AC1,124,124,seeg_ac_candidate,2000.0,60.0,5739,-239.64849853515625,472.2654724121094,86.80403940149039,0.9939832831940266,1.0,0.003833420456525527
train_000012,POL AC2,125,125,seeg_ac_candidate,2000.0,60.0,5314,-202.44113159179688,449.6092529296875,79.16944748774829,0.994108284235702,1.0,0.004892736168611215
train_000012,POL AC3,126,126,seeg_ac_candidate,2000.0,60.0,5143,-193.0659637451172,436.4257507324219,76.2313976366458,0.994249952082934,1.0,0.0038887808671981333
train_000012,POL AC4,127,127,seeg_ac_candidate,2000.0,60.0,5086,-180.07774353027344,444.9220275878906,74.61384561509358,0.994108284235702,1.0,0.003932363350373574
train_000012,POL AC5,128,128,seeg_ac_candidate,2000.0,60.0,5046,-190.2337646484375,433.3986511230469,73.66452655836167,0.9941166176384804,1.0,0.004359889021006738
train_000012,POL AC6,129,129,seeg_ac_candidate,2000.0,60.0,5036,-190.52703857421875,435.7423095703125,73.43015699127758,0.9941166176384804,1.0,0.003574265289912629
train_000012,POL AC7,130,130,seeg_ac_candidate,2000.0,60.0,5040,-191.8943634033203,443.7500305175781,73.43627945048173,0.9942332852773773,1.0,0.00376984126984127
train_000012,POL AC8,131,131,seeg_ac_candidate,2000.0,60.0,5059,-184.2772674560547,453.02691650390625,74.48581692206265,0.9939832831940266,1.0,0.004546353034196481
train_000012,POL AC9,132,132,seeg_ac_candidate,2000.0,60.0,5175,-205.37066650390625,457.2266845703125,77.66883441379841,0.9942166184718206,1.0,0.004057971014492754
train_000012,POL AC10,133,133,seeg_ac_candidate,2000.0,60.0,5242,-208.49574279785156,477.3436279296875,77.25254108269307,0.9944749539579496,1.0,0.0038153376573826785
train_000012,POL AC11,134,134,seeg_ac_candidate,2000.0,60.0,5327,-234.0818328857422,471.9726257324219,80.78613832400298,0.993899949166243,1.0,0.003942181340341655
train_000012,POL AC12,135,135,seeg_ac_candidate,2000.0,60.0,5352,-220.01937866210938,442.7733154296875,81.74156802567033,0.9941416178468154,1.0,0.00429745889387145
train_000012,POL AC13,136,136,seeg_ac_candidate,2000.0,60.0,5201,-206.34762573242188,463.0857238769531,78.86875875338632,0.9937666147217894,1.0,0.003653143626225726
train_000012,POL AC14,137,137,seeg_ac_candidate,2000.0,60.0,5249,-209.765869140625,468.84716796875,79.19950902424883,0.9944416203468363,1.0,0.0040007620499142695
train_000012,POL AC15,138,138,seeg_ac_candidate,2000.0,60.0,13613,-1318.65087890625,1397.0706787109375,223.9794982449218,0.9971166426386887,1.0,0.003893337251156982
train_000012,POL AC16,139,139,seeg_ac_candidate,2000.0,60.0,5286,-226.7545623779297,500.0018005371094,80.93933154448294,0.9938832823606863,1.0,0.003972758229284903
train_000027,POL DC01,36,36,auxiliary_dc,1999.9999999999998,60.00000000000001,2,-366.29998779296875,0.0001500000071246177,150.82613451541013,0.24838540321169342,2.0,1.0
train_000027,POL DC02,37,37,auxiliary_dc,1999.9999999999998,60.00000000000001,3,-732.5999755859375,0.0,40.77981741077882,0.022325186043217028,2.0,1.0
train_000027,POL DC03,38,38,auxiliary_dc,1999.9999999999998,60.00000000000001,2,-732.5999755859375,-366.29998779296875,183.08575495494406,0.3500612505104209,2.0,1.0
train_000027,POL DC04,39,39,auxiliary_dc,1999.9999999999998,60.00000000000001,3,-732.5999755859375,0.0,164.67040630483143,0.29127742731189427,2.0,1.0
train_000027,POL DC05,40,40,auxiliary_dc,1999.9999999999998,60.00000000000001,3,-732.5999755859375,0.0,60.034952331608345,0.046167051392094934,2.0,1.0
train_000027,POL DC06,41,41,auxiliary_dc,1999.9999999999998,60.00000000000001,3,-732.5999755859375,0.0,34.90885647780322,0.016283469028908575,2.0,1.0
train_000027,POL DC07,42,42,auxiliary_dc,1999.9999999999998,60.00000000000001,3,-366.29998779296875,366.30029296875,43.04500438156733,0.02478353986283219,2.0,1.0
train_000027,POL DC08,43,43,auxiliary_dc,1999.9999999999998,60.00000000000001,3,-732.5999755859375,0.0,122.32736336576981,0.1716680972341436,2.0,1.0
train_000027,POL DC09,44,44,auxiliary_dc,1999.9999999999998,60.00000000000001,3,-732.5999755859375,0.0,35.3034237399733,0.017300144167868067,2.0,1.0
train_000027,POL DC10,45,45,auxiliary_dc,1999.9999999999998,60.00000000000001,3,-732.5999755859375,0.0,43.87656006028273,0.025833548612905106,2.0,1.0
train_000027,POL DC11,46,46,auxiliary_dc,1999.9999999999998,60.00000000000001,2,-366.29998779296875,0.0,175.9815596153725,0.32156101300844175,2.0,1.0
train_000027,POL DC12,47,47,auxiliary_dc,1999.9999999999998,60.00000000000001,3,-732.5999755859375,0.0,76.33598368417994,0.07210060083834031,2.0,1.0
train_000027,POL DC13,48,48,auxiliary_dc,1999.9999999999998,60.00000000000001,3,-732.5999755859375,0.0,95.24471971991176,0.10785089875748964,2.0,1.0
train_000027,POL DC14,49,49,auxiliary_dc,1999.9999999999998,60.00000000000001,2,-366.29998779296875,0.0001500000071246177,145.22697710398774,0.23267693897449146,2.0,1.0
train_000027,POL DC15,50,50,auxiliary_dc,1999.9999999999998,60.00000000000001,2,-366.29998779296875,0.0,179.98280506679527,0.3410278418986825,2.0,1.0
train_000027,POL DC16,51,51,auxiliary_dc,1999.9999999999998,60.00000000000001,2,-366.29998779296875,0.0,158.98266618935557,0.275818965158043,2.0,1.0
train_000057,POL DC01,36,36,auxiliary_dc,1999.9999999999998,60.00000000000001,2,-366.29998779296875,0.0,183.14999081854697,0.351302927524396,2.0,1.0
train_000057,POL DC02,37,37,auxiliary_dc,1999.9999999999998,60.00000000000001,3,-732.5999755859375,0.0,46.92689652418089,0.0291669097242477,2.0,1.0
train_000057,POL DC03,38,38,auxiliary_dc,1999.9999999999998,60.00000000000001,2,-732.5999755859375,-366.29998779296875,182.99106773572746,0.3503362528021067,2.0,1.0
train_000057,POL DC04,39,39,auxiliary_dc,1999.9999999999998,60.00000000000001,2,-366.29998779296875,0.0,173.00075378864503,0.31581929849415413,2.0,1.0
train_000057,POL DC05,40,40,auxiliary_dc,1999.9999999999998,60.00000000000001,3,-732.5999755859375,0.0,66.46656852674715,0.05595046625388545,2.0,1.0
train_000057,POL DC06,41,41,auxiliary_dc,1999.9999999999998,60.00000000000001,3,-732.5999755859375,0.0,43.09380923571558,0.025150209585079877,2.0,1.0
train_000057,POL DC07,42,42,auxiliary_dc,1999.9999999999998,60.00000000000001,3,-366.29998779296875,366.30029296875,52.17079347739098,0.03536696139134493,2.0,1.0
train_000057,POL DC08,43,43,auxiliary_dc,1999.9999999999998,60.00000000000001,3,-732.5999755859375,0.0,117.2061080810209,0.1571513095942466,2.0,1.0
train_000057,POL DC09,44,44,auxiliary_dc,1999.9999999999998,60.00000000000001,3,-732.5999755859375,0.0,56.829651631923156,0.04166701389178243,2.0,1.0
train_000057,POL DC10,45,45,auxiliary_dc,1999.9999999999998,60.00000000000001,3,-732.5999755859375,0.0,34.797531532512046,0.016916807640063668,2.0,1.0
train_000057,POL DC11,46,46,auxiliary_dc,1999.9999999999998,60.00000000000001,2,-366.29998779296875,0.0,176.43317382991683,0.32536937807815064,2.0,1.0
train_000057,POL DC12,47,47,auxiliary_dc,1999.9999999999998,60.00000000000001,3,-732.5999755859375,0.0,68.20034493280791,0.058283819031825265,2.0,1.0
train_000057,POL DC13,48,48,auxiliary_dc,1999.9999999999998,60.00000000000001,2,-366.29998779296875,0.0,168.72984433175347,0.30321086009050074,2.0,1.0
train_000057,POL DC14,49,49,auxiliary_dc,1999.9999999999998,60.00000000000001,2,-366.29998779296875,0.0,175.04824344343956,0.32224435203626695,2.0,1.0
train_000057,POL DC15,50,50,auxiliary_dc,1999.9999999999998,60.00000000000001,2,-366.29998779296875,0.0,172.2708913715807,0.31505262543854534,2.0,1.0
train_000057,POL DC16,51,51,auxiliary_dc,1999.9999999999998,60.00000000000001,3,-366.29998779296875,366.30029296875,160.68375296552549,0.2762606355052959,2.0,1.0
train_000107,POL DC01,36,36,auxiliary_dc,2000.0,60.0,3,-366.29998779296875,366.30029296875,84.86524139632832,0.08921741014508454,2.0,1.0
train_000107,POL DC02,37,37,auxiliary_dc,2000.0,60.0,3,-732.5999755859375,0.0,115.29202342681018,0.1530346086217385,2.0,1.0
train_000107,POL DC03,38,38,auxiliary_dc,2000.0,60.0,3,-732.5999755859375,0.0,42.07161025316746,0.02361686347386228,2.0,1.0
train_000107,POL DC04,39,39,auxiliary_dc,2000.0,60.0,3,-732.5999755859375,0.0,90.42549104488694,0.09883415695130793,2.0,1.0
train_000107,POL DC05,40,40,auxiliary_dc,2000.0,60.0,3,-366.29998779296875,366.30029296875,38.713820919175625,0.020250168751406263,2.0,1.0
train_000107,POL DC06,41,41,auxiliary_dc,2000.0,60.0,2,-366.29998779296875,0.0,177.0395689613702,0.33100275835631965,2.0,1.0
train_000107,POL DC07,42,42,auxiliary_dc,2000.0,60.0,3,-366.29998779296875,366.30029296875,171.4636650548282,0.311585929882749,2.0,1.0
train_000107,POL DC08,43,43,auxiliary_dc,2000.0,60.0,2,-366.29998779296875,0.0,177.71217803678002,0.3319110992591605,2.0,1.0
train_000107,POL DC09,44,44,auxiliary_dc,2000.0,60.0,3,-732.5999755859375,0.0,40.36647736590271,0.022283519029325245,2.0,1.0
train_000107,POL DC10,45,45,auxiliary_dc,2000.0,60.0,2,-366.29998779296875,0.0,183.13411766515335,0.3512695939132826,2.0,1.0
train_000107,POL DC11,46,46,auxiliary_dc,2000.0,60.0,2,-366.29998779296875,0.0,173.14025644774378,0.3172026433553613,2.0,1.0
train_000107,POL DC12,47,47,auxiliary_dc,2000.0,60.0,2,-366.29998779296875,0.0,173.93117591778238,0.3232526937724481,2.0,1.0
train_000107,POL DC13,48,48,auxiliary_dc,2000.0,60.0,3,-732.5999755859375,0.0,50.01442371613956,0.03241693680780673,2.0,1.0
train_000107,POL DC14,49,49,auxiliary_dc,2000.0,60.0,3,-366.29998779296875,366.30029296875,41.545156763507705,0.01956682972358103,2.0,1.0
train_000107,POL DC15,50,50,auxiliary_dc,2000.0,60.0,2,-366.29998779296875,0.0001500000071246177,182.0604878673586,0.34434453620446837,2.0,1.0
train_000107,POL DC16,51,51,auxiliary_dc,2000.0,60.0,2,-366.29998779296875,0.0001500000071246177,142.83934696120608,0.2235351961266344,2.0,1.0
train_000107,POL AC1,147,147,seeg_ac_candidate,2000.0,60.0,4584,-279.7850341796875,271.0937194824219,75.0409254129147,0.9762081350677922,1.0,0.0032722513089005235
train_000107,POL AC2,148,148,seeg_ac_candidate,2000.0,60.0,3057,-175.58563232421875,197.75384521484375,48.2832446980203,0.9752497937482812,1.0,0.004906771344455349
train_000107,POL AC3,149,149,seeg_ac_candidate,2000.0,60.0,3017,-230.46800231933594,155.07823181152344,54.54680637018584,0.9773664780539838,1.0,0.004971826317533974
train_000107,POL AC4,150,150,seeg_ac_candidate,2000.0,60.0,2738,-201.07400512695312,142.18751525878906,44.9180695690547,0.9719080992341603,1.0,0.00547845142439737
train_000107,POL AC5,151,151,seeg_ac_candidate,2000.0,60.0,3046,-229.49142456054688,144.53135681152344,53.51886522134858,0.9717330977758148,1.0,0.004924491135915955
train_000107,POL AC6,152,152,seeg_ac_candidate,2000.0,60.0,2604,-207.91000366210938,148.92579650878906,39.4112126683269,0.9680080667338894,1.0,0.00576036866359447
train_000107,POL AC7,153,153,seeg_ac_candidate,2000.0,60.0,2979,-237.79200744628906,167.96893310546875,44.39477913556135,0.9696247468728906,1.0,0.005035246727089627
train_000107,POL AC8,154,154,seeg_ac_candidate,2000.0,60.0,2832,-238.7689971923828,184.0821075439453,41.31149069596582,0.9696664138867824,1.0,0.005296610169491525
train_000107,POL AC9,155,155,seeg_ac_candidate,2000.0,60.0,2703,-204.00331115722656,177.92979431152344,39.551547761432815,0.9685914049283744,1.0,0.005549389567147614
train_000107,POL AC10,156,156,seeg_ac_candidate,2000.0,60.0,2477,-182.42160034179688,176.171875,34.830117194071455,0.9690580754839624,1.0,0.006055712555510699
train_000107,POL AC11,157,157,seeg_ac_candidate,2000.0,60.0,2628,-170.01895141601562,192.96885681152344,38.57732231116001,0.9691997433311944,1.0,0.005707762557077625
train_000107,POL AC12,158,158,seeg_ac_candidate,2000.0,60.0,2762,-192.38235473632812,202.05084228515625,39.67274227739187,0.9703747531229427,1.0,0.005430847212165098
train_000107,POL AC13,159,159,seeg_ac_candidate,2000.0,60.0,3037,-220.50689697265625,237.0119171142578,40.16516928168939,0.9716414303452529,1.0,0.004939084622983207
train_000107,POL AC14,160,160,seeg_ac_candidate,2000.0,60.0,3447,-241.30819702148438,277.6367492675781,45.88909404326438,0.973749781248177,1.0,0.004351610095735422
train_000107,POL AC15,161,161,seeg_ac_candidate,2000.0,60.0,2915,-201.56187438964844,215.82041931152344,36.53250325878333,0.9712830940257835,1.0,0.005145797598627788
train_000107,POL AC16,162,162,seeg_ac_candidate,2000.0,60.0,1826,-108.10487365722656,163.67185974121094,20.464561667165558,0.9654830456920475,1.0,0.008214676889375685
train_000119,POL DC01,36,36,auxiliary_dc,2000.0,60.0,3,-366.29998779296875,366.30029296875,75.0369276333888,0.0701505845882049,2.0,1.0
train_000119,POL DC02,37,37,auxiliary_dc,2000.0,60.0,3,-732.5999755859375,0.0,117.30135674958628,0.15833465278877323,2.0,1.0
train_000119,POL DC03,38,38,auxiliary_dc,2000.0,60.0,3,-732.5999755859375,0.0,34.24304657920467,0.016116800973341446,2.0,1.0
train_000119,POL DC04,39,39,auxiliary_dc,2000.0,60.0,3,-732.5999755859375,0.0,76.67101214180256,0.07190893257443812,2.0,1.0
