feature,feature_scope,relative_time_bin,median,q25,q75,n
network_density,global_propagation,3.375,0.4241643697023392,0.3323056846857071,0.5275038182735443,5
network_density,global_propagation,3.5,0.4241643697023392,0.3323056846857071,0.5275038182735443,5
network_density,global_propagation,3.625,0.4491969980299473,0.14190348982810974,0.5275038182735443,5
network_density,global_propagation,3.75,0.33793213963508606,0.14190348982810974,0.46588541381061077,5
network_density,global_propagation,3.875,0.4491969980299473,0.2774890661239624,0.5515545308589935,5
network_density,global_propagation,4.0,0.47959811985492706,0.17308717966079712,0.5847806632518768,5
network_density,global_propagation,4.125,0.4903755336999893,0.12638115882873535,0.5515545308589935,5
network_density,global_propagation,4.25,0.03296893835067749,-0.059807032346725464,1.397480383515358,5
network_density,global_propagation,4.375,-0.059807032346725464,-0.16759240627288818,1.397480383515358,5
network_density,global_propagation,4.5,0.4319400489330292,-0.2719942331314087,0.810107484459877,5
network_density,global_propagation,4.625,0.810107484459877,-0.3544166088104248,1.28252974152565,5
network_density,global_propagation,4.75,0.8334586769342422,-0.3681536912918091,1.28252974152565,5
network_density,global_propagation,4.875,0.910397082567215,-0.3681536912918091,1.1028959900140762,5
physiology_composite,channel_local,-4.875,0.0,-0.1467447280883789,0.0,5
physiology_composite,channel_local,-4.75,0.0,-0.026025056838989258,0.0,5
physiology_composite,channel_local,-4.625,0.08292293548583984,0.07817208766937256,0.14830619096755981,5
physiology_composite,channel_local,-4.5,0.17206817865371704,0.07817208766937256,0.18057018518447876,5
physiology_composite,channel_local,-4.375,0.10902881622314453,-0.16682839393615723,0.18057018518447876,5
physiology_composite,channel_local,-4.25,0.007923305034637451,-0.2412722110748291,0.14611345529556274,5
physiology_composite,channel_local,-4.125,-0.12102437019348145,-0.16682839393615723,-0.057357966899871826,5
physiology_composite,channel_local,-4.0,0.0,-0.057357966899871826,0.17177200317382812,5
physiology_composite,channel_local,-3.875,0.0,-0.21243813633918762,0.17177200317382812,5
physiology_composite,channel_local,-3.75,-0.17512911558151245,-0.31566423177719116,-0.16840970516204834,5
physiology_composite,channel_local,-3.625,-0.34450092911720276,-0.522053062915802,-0.05060303211212158,5
physiology_composite,channel_local,-3.5,-0.34450092911720276,-0.522053062915802,0.07283413410186768,5
physiology_composite,channel_local,-3.375,0.23364663124084473,0.02249222993850708,0.7679744958877563,5
physiology_composite,channel_local,-3.25,0.16305124759674072,0.11030852794647217,0.7679744958877563,5
physiology_composite,channel_local,-3.125,-0.11461937427520752,-0.2798171639442444,-0.10679382085800171,5
physiology_composite,channel_local,-3.0,-0.3380623459815979,-0.34056878089904785,-0.33516624569892883,5
physiology_composite,channel_local,-2.875,-0.3380623459815979,-0.34056878089904785,-0.31633707880973816,5
physiology_composite,channel_local,-2.75,0.15021264553070068,-0.31633707880973816,0.19669318199157715,5
physiology_composite,channel_local,-2.625,0.236183762550354,-0.15813565254211426,0.35660111904144287,5
physiology_composite,channel_local,-2.5,0.2782593369483948,0.05060303211212158,0.3941977024078369,5
physiology_composite,channel_local,-2.375,0.2782593369483948,0.06254571676254272,0.3941977024078369,5
physiology_composite,channel_local,-2.25,0.06254571676254272,-0.0012271404266357422,0.3941977024078369,5
physiology_composite,channel_local,-2.125,-0.01964128017425537,-0.13672000169754028,0.26395463943481445,5
physiology_composite,channel_local,-2.0,-0.13672000169754028,-0.17530235648155212,0.37861573696136475,5
physiology_composite,channel_local,-1.875,-0.0236891508102417,-0.17530235648155212,0.37861573696136475,5
physiology_composite,channel_local,-1.75,0.33356773853302,-0.17530235648155212,0.39472496509552,5
physiology_composite,channel_local,-1.625,0.4923257827758789,0.2341664433479309,0.5275751352310181,5
physiology_composite,channel_local,-1.5,0.39472496509552,0.3828505873680115,0.5136388540267944,5
physiology_composite,channel_local,-1.375,0.46865957975387573,0.36328887939453125,0.4811582565307617,5
physiology_composite,channel_local,-1.25,0.18159139156341553,0.13001275062561035,0.44438254833221436,5
physiology_composite,channel_local,-1.125,-0.08514446020126343,-0.3609201908111572,0.0777251124382019,5
physiology_composite,channel_local,-1.0,-0.08514446020126343,-0.8538196384906769,0.07673203945159912,5
physiology_composite,channel_local,-0.875,-0.06529909372329712,-0.8538196384906769,0.0777251124382019,5
physiology_composite,channel_local,-0.75,-0.020593702793121338,-0.8538196384906769,0.04712039232254028,5
physiology_composite,channel_local,-0.625,-0.020593702793121338,-0.8678039610385895,0.08586055040359497,5
physiology_composite,channel_local,-0.5,-0.020593702793121338,-0.9620425403118134,0.08586055040359497,5
physiology_composite,channel_local,-0.375,-0.17815619707107544,-0.8604752123355865,0.16965734958648682,5
physiology_composite,channel_local,-0.25,-0.25343114137649536,-0.6676576733589172,0.16965734958648682,5
physiology_composite,channel_local,-0.125,-0.25343114137649536,-0.6082218885421753,0.0323178768157959,5
physiology_composite,channel_local,0.0,0.010780394077301025,-0.6082218885421753,0.0323178768157959,5
physiology_composite,channel_local,0.125,0.07249069213867188,-0.6866258978843689,0.12292081117630005,5
physiology_composite,channel_local,0.25,0.10783064365386963,-0.7428808510303497,0.12292081117630005,5
physiology_composite,channel_local,0.375,0.05465489625930786,-0.8752273619174957,0.10783064365386963,5
physiology_composite,channel_local,0.5,-0.23431256413459778,-0.8752273619174957,0.12354403734207153,5
physiology_composite,channel_local,0.625,-0.3146243989467621,-0.8638631403446198,0.28689461946487427,5
physiology_composite,channel_local,0.75,-0.3850674629211426,-0.764541894197464,0.2000981569290161,5
physiology_composite,channel_local,0.875,-0.3146243989467621,-0.8373434841632843,0.029282033443450928,5
physiology_composite,channel_local,1.0,-0.25580736994743347,-0.8373434841632843,-0.053607404232025146,5
physiology_composite,channel_local,1.125,-0.05890047550201416,-0.8373434841632843,0.06244230270385742,5
physiology_composite,channel_local,1.25,-0.053607404232025146,-0.7208929657936096,0.06244230270385742,5
physiology_composite,channel_local,1.375,-0.05890047550201416,-0.6369204521179199,0.08777546882629395,5
physiology_composite,channel_local,1.5,-0.01679372787475586,-0.6369204521179199,0.24495702981948853,5
physiology_composite,channel_local,1.625,0.24495702981948853,-0.6369204521179199,0.45205235481262207,5
physiology_composite,channel_local,1.75,0.08578485250473022,-0.5638936758041382,0.10894834995269775,5
physiology_composite,channel_local,1.875,-0.030062198638916016,-0.48587727546691895,0.10894834995269775,5
physiology_composite,channel_local,2.0,-0.030062198638916016,-0.48587727546691895,0.523949146270752,5
physiology_composite,channel_local,2.125,0.07413256168365479,-0.8767263889312744,0.10182571411132812,5
physiology_composite,channel_local,2.25,0.07475006580352783,-0.8767263889312744,0.49742186069488525,5
physiology_composite,channel_local,2.375,0.07475006580352783,-0.6634683609008789,0.49742186069488525,5
physiology_composite,channel_local,2.5,0.1398540735244751,-0.6634683609008789,0.277083158493042,5
physiology_composite,channel_local,2.625,0.05371493101119995,-0.8999353349208832,0.2287147045135498,5
physiology_composite,channel_local,2.75,0.05371493101119995,-0.8999353349208832,0.2287147045135498,5
physiology_composite,channel_local,2.875,-0.05695980787277222,-0.8190668225288391,0.17292273044586182,5
physiology_composite,channel_local,3.0,-0.11788415908813477,-0.7388474941253662,0.2756759524345398,5
physiology_composite,channel_local,3.125,-0.05695980787277222,-0.8190668225288391,0.2327823042869568,5
physiology_composite,channel_local,3.25,0.11136704683303833,-0.9873691499233246,0.2756759524345398,5
physiology_composite,channel_local,3.375,0.04852139949798584,-1.0492855310440063,0.2327823042869568,5
physiology_composite,channel_local,3.5,-0.003563404083251953,-1.109284371137619,0.04852139949798584,5
physiology_composite,channel_local,3.625,-0.003563404083251953,-1.109284371137619,0.32104194164276123,5
physiology_composite,channel_local,3.75,-0.003563404083251953,-0.6452972292900085,0.4562493562698364,5
physiology_composite,channel_local,3.875,0.025893092155456543,-0.585892379283905,0.4838372468948364,5
physiology_composite,channel_local,4.0,0.47458094358444214,-0.1828540563583374,0.7162903547286987,5
physiology_composite,channel_local,4.125,0.5988166332244873,-0.1279517412185669,0.7317647337913513,5
physiology_composite,channel_local,4.25,0.3735318183898926,-0.1279517412185669,0.7317647337913513,5
physiology_composite,channel_local,4.375,0.3735318183898926,-0.8427117168903351,0.7299572825431824,5
physiology_composite,channel_local,4.5,0.4361966848373413,-0.9337186515331268,0.7299572825431824,5
physiology_composite,channel_local,4.625,0.4361966848373413,-0.9337186515331268,0.7299572825431824,5
physiology_composite,channel_local,4.75,0.48303723335266113,-0.808099240064621,0.4878111481666565,5
physiology_composite,channel_local,4.875,0.38602203130722046,-0.7682940661907196,0.5479656457901001,5
propagation_front,global_propagation,-4.875,0.0,-0.06406625360250473,0.0,5
propagation_front,global_propagation,-4.75,0.0,0.0,0.0,5
propagation_front,global_propagation,-4.625,0.0,0.0,0.0,5
propagation_front,global_propagation,-4.5,0.0,0.0,0.0,5
propagation_front,global_propagation,-4.375,0.0,-0.06406625360250473,0.0,5
propagation_front,global_propagation,-4.25,0.0,-0.06406625360250473,0.0,5
propagation_front,global_propagation,-4.125,0.0,-0.06406625360250473,0.0,5
propagation_front,global_propagation,-4.0,0.0,0.0,0.1963122859597206,5
propagation_front,global_propagation,-3.875,0.1963122859597206,0.0,2.7541215419769287,5
propagation_front,global_propagation,-3.75,0.0,0.0,0.0,5
propagation_front,global_propagation,-3.625,0.0,0.0,0.0,5
propagation_front,global_propagation,-3.5,0.0,0.0,0.43769852072000504,5
propagation_front,global_propagation,-3.375,0.43769852072000504,0.0,2.7541215419769287,5
propagation_front,global_propagation,-3.25,0.45071396231651306,0.19429928809404373,2.7541215419769287,5
propagation_front,global_propagation,-3.125,0.11894267052412033,0.0,0.45071396231651306,5
propagation_front,global_propagation,-3.0,0.0,-0.06406625360250473,0.1896621435880661,5
propagation_front,global_propagation,-2.875,0.0,-0.06406625360250473,0.1896621435880661,5
propagation_front,global_propagation,-2.75,0.0,0.0,0.4936252012848854,5
propagation_front,global_propagation,-2.625,0.7512030377984047,0.0,2.7541215419769287,5
propagation_front,global_propagation,-2.5,0.4936252012848854,0.11267849057912827,0.5689863562583923,5
propagation_front,global_propagation,-2.375,0.35253942757844925,0.0,1.5049612522125244,5
propagation_front,global_propagation,-2.25,0.1265571042895317,0.0,0.5689863562583923,5
propagation_front,global_propagation,-2.125,0.0,-0.03177056089043617,0.0,5
propagation_front,global_propagation,-2.0,0.0,-0.06406625360250473,0.0,5
propagation_front,global_propagation,-1.875,0.0,-0.04253579117357731,0.0,5
propagation_front,global_propagation,-1.75,0.0,-0.04253579117357731,0.0,5
propagation_front,global_propagation,-1.625,0.0,0.0,0.18799767643213272,5
propagation_front,global_propagation,-1.5,0.18799767643213272,0.11267849057912827,0.1896621435880661,5
propagation_front,global_propagation,-1.375,0.0,-0.05330102238804102,0.11267849057912827,5
propagation_front,global_propagation,-1.25,0.0,-0.06406625360250473,0.11267849057912827,5
propagation_front,global_propagation,-1.125,0.0,-0.06406625360250473,0.0,5
propagation_front,global_propagation,-1.0,0.0,-0.06406625360250473,0.0,5
propagation_front,global_propagation,-0.875,0.0,-0.06406625360250473,0.0,5
propagation_front,global_propagation,-0.75,0.0,-0.06406625360250473,0.0,5
propagation_front,global_propagation,-0.625,0.0,-0.06406625360250473,0.0,5
propagation_front,global_propagation,-0.5,0.0,-0.06406625360250473,0.0,5
propagation_front,global_propagation,-0.375,0.0,-0.06406625360250473,0.0,5
propagation_front,global_propagation,-0.25,0.0,-0.06406625360250473,0.0,5
propagation_front,global_propagation,-0.125,0.0,-0.06406625360250473,0.0,5
propagation_front,global_propagation,0.0,0.0,-0.06406625360250473,0.0,5
propagation_front,global_propagation,0.125,0.0,-0.06406625360250473,1.322424292564392,5
propagation_front,global_propagation,0.25,0.0,-0.06406625360250473,19.019136428833008,5
propagation_front,global_propagation,0.375,0.0,-0.06406625360250473,19.019136428833008,5
propagation_front,global_propagation,0.5,0.0,-0.06406625360250473,1.4648202657699585,5
propagation_front,global_propagation,0.625,0.0,-0.06406625360250473,0.11267849057912827,5
propagation_front,global_propagation,0.75,0.0,-0.06406625360250473,0.0,5
propagation_front,global_propagation,0.875,0.0,-0.06406625360250473,0.0,5
propagation_front,global_propagation,1.0,0.0,-0.06406625360250473,0.0,5
propagation_front,global_propagation,1.125,0.0,-0.06406625360250473,0.0,5
propagation_front,global_propagation,1.25,0.0,-0.06406625360250473,0.5689863562583923,5
propagation_front,global_propagation,1.375,0.0,-0.06406625360250473,0.0,5
propagation_front,global_propagation,1.5,0.0,-0.06406625360250473,0.0,5
propagation_front,global_propagation,1.625,0.0,-0.06406625360250473,0.0,5
propagation_front,global_propagation,1.75,0.0,-0.06406625360250473,0.0,5
propagation_front,global_propagation,1.875,0.0,-0.06406625360250473,0.0,5
propagation_front,global_propagation,2.0,0.0,-0.06406625360250473,0.0,5
propagation_front,global_propagation,2.125,0.0,-0.06406625360250473,0.0,5
propagation_front,global_propagation,2.25,0.0,-0.06406625360250473,0.0,5
propagation_front,global_propagation,2.375,0.0,-0.06406625360250473,0.0,5
propagation_front,global_propagation,2.5,0.0,-0.06406625360250473,0.0,5
propagation_front,global_propagation,2.625,0.0,-0.06406625360250473,0.4457610249519348,5
propagation_front,global_propagation,2.75,0.0,-0.06406625360250473,0.4457610249519348,5
propagation_front,global_propagation,2.875,0.0,-0.06406625360250473,0.4457610249519348,5
propagation_front,global_propagation,3.0,0.0,-0.06406625360250473,0.11267849057912827,5
propagation_front,global_propagation,3.125,0.0,-0.06406625360250473,0.0,5
propagation_front,global_propagation,3.25,0.0,-0.06406625360250473,0.11267849057912827,5
propagation_front,global_propagation,3.375,0.0,-0.06406625360250473,1.322424292564392,5
propagation_front,global_propagation,3.5,1.7434210777282715,-0.06406625360250473,2.6336820125579834,5
propagation_front,global_propagation,3.625,0.0,-0.06406625360250473,0.0,5
propagation_front,global_propagation,3.75,0.0,-0.06406625360250473,0.0,5
propagation_front,global_propagation,3.875,0.0,-0.06406625360250473,0.0,5
propagation_front,global_propagation,4.0,0.9014279246330261,-0.06406625360250473,7.57723331451416,5
propagation_front,global_propagation,4.125,0.9014279246330261,-0.06406625360250473,9.174712181091309,5
propagation_front,global_propagation,4.25,0.2228805124759674,-0.06406625360250473,9.174712181091309,5
propagation_front,global_propagation,4.375,0.11267849057912827,-0.06406625360250473,9.174712181091309,5
propagation_front,global_propagation,4.5,0.11267849057912827,-0.06406625360250473,7.401448726654053,5
propagation_front,global_propagation,4.625,0.11267849057912827,-0.06406625360250473,2.7541213035583496,5
propagation_front,global_propagation,4.75,0.2228805124759674,-0.06406625360250473,2.7541213035583496,5
propagation_front,global_propagation,4.875,0.0,-0.06406625360250473,0.45071396231651306,5
propagation_participation,channel_propagation,-4.875,-1.0815377235412598,-1.47481369972229,0.5338461399078369,5
propagation_participation,channel_propagation,-4.75,-2.3126254081726074,-3.0644352436065674,-0.4577910900115967,5
propagation_participation,channel_propagation,-4.625,-2.3126254081726074,-3.0644352436065674,-0.4577910900115967,5
propagation_participation,channel_propagation,-4.5,-0.5279535055160522,-2.3126254081726074,2.483833074569702,5
propagation_participation,channel_propagation,-4.375,-1.0815377235412598,-2.3126254081726074,2.483833074569702,5
propagation_participation,channel_propagation,-4.25,-1.0815377235412598,-2.3126254081726074,0.0,5
propagation_participation,channel_propagation,-4.125,-3.0644352436065674,-5.832154810428619,-2.3126254081726074,5
propagation_participation,channel_propagation,-4.0,-3.0644352436065674,-5.832154810428619,0.0,5
propagation_participation,channel_propagation,-3.875,1.945554256439209,-3.0644352436065674,3.3189597129821777,5
propagation_participation,channel_propagation,-3.75,1.945554256439209,-0.06633114814758301,3.9221105575561523,5
propagation_participation,channel_propagation,-3.625,-0.06633114814758301,-2.3126254081726074,3.3189597129821777,5
propagation_participation,channel_propagation,-3.5,-0.06633114814758301,-2.3126254081726074,3.9221105575561523,5
propagation_participation,channel_propagation,-3.375,3.438127040863037,0.9327049255371094,6.308931589126587,5
propagation_participation,channel_propagation,-3.25,6.308931589126587,3.438127040863037,106.55542254447937,5
propagation_participation,channel_propagation,-3.125,4.65243935585022,1.7431375980377197,106.55542254447937,5
propagation_participation,channel_propagation,-3.0,-1.0815377235412598,-2.9524128437042236,0.0,5
propagation_participation,channel_propagation,-2.875,-3.0068626403808594,-3.0644352436065674,-1.0815377235412598,5
propagation_participation,channel_propagation,-2.75,0.0682833194732666,-3.0644352436065674,0.7306143045425415,5
propagation_participation,channel_propagation,-2.625,1.3753585815429688,0.4366321563720703,50.09228014945984,5
propagation_participation,channel_propagation,-2.5,17.452935457229614,0.7306143045425415,57.70659899711609,5
propagation_participation,channel_propagation,-2.375,31.003094911575317,0.6610102653503418,50.09228014945984,5
propagation_participation,channel_propagation,-2.25,17.452935457229614,0.41716647148132324,20.397082090377808,5
propagation_participation,channel_propagation,-2.125,-0.3547106385231018,-2.3126254081726074,0.06633114814758301,5
propagation_participation,channel_propagation,-2.0,-2.3126254081726074,-3.0644352436065674,-1.6212990283966064,5
propagation_participation,channel_propagation,-1.875,-2.3126254081726074,-3.0644352436065674,-1.028531789779663,5
propagation_participation,channel_propagation,-1.75,-2.3126254081726074,-3.0644352436065674,-1.028531789779663,5
propagation_participation,channel_propagation,-1.625,0.029622197151184082,-2.3126254081726074,1.47517991065979,5
propagation_participation,channel_propagation,-1.5,2.7719132900238037,0.029622197151184082,4.805150747299194,5
propagation_participation,channel_propagation,-1.375,8.19740080833435,-0.4308794140815735,19.520394563674927,5
propagation_participation,channel_propagation,-1.25,-0.8606913834810257,-2.3126254081726074,16.947468519210815,5
propagation_participation,channel_propagation,-1.125,0.3157694339752197,-0.9756869003176689,8.19740080833435,5
propagation_participation,channel_propagation,-1.0,0.3157694339752197,-1.048211995512247,15.845996141433716,5
propagation_participation,channel_propagation,-0.875,-1.048211995512247,-5.832154810428619,0.06940841674804688,5
propagation_participation,channel_propagation,-0.75,-2.3126254081726074,-5.832154810428619,-1.026517640799284,5
propagation_participation,channel_propagation,-0.625,-1.026517640799284,-2.3126254081726074,31.764588594436646,5
propagation_participation,channel_propagation,-0.5,-1.040313757956028,-2.3126254081726074,38.474610567092896,5
propagation_participation,channel_propagation,-0.375,-1.6022396087646484,-2.3126254081726074,-1.0815377235412598,5
propagation_participation,channel_propagation,-0.25,-1.6022396087646484,-2.3126254081726074,-1.0815377235412598,5
propagation_participation,channel_propagation,-0.125,-1.0815377235412598,-2.3126254081726074,-0.7366945743560791,5
propagation_participation,channel_propagation,0.0,-2.3126254081726074,-5.832154810428619,-1.0815377235412598,5
propagation_participation,channel_propagation,0.125,-1.0815377235412598,-5.832154810428619,1.5290184020996094,5
propagation_participation,channel_propagation,0.25,-0.9091228991746902,-5.832154810428619,17.788397312164307,5
propagation_participation,channel_propagation,0.375,-0.8472371250391006,-5.832154810428619,17.788397312164307,5
propagation_participation,channel_propagation,0.5,-0.9091228991746902,-5.832154810428619,13.007672786712646,5
propagation_participation,channel_propagation,0.625,1.2651407718658447,-1.0183055326342583,6.740875005722046,5
propagation_participation,channel_propagation,0.75,0.6905725002288818,-1.0183055326342583,6.740875005722046,5
propagation_participation,channel_propagation,0.875,0.6905725002288818,-1.0257649831473827,6.740875005722046,5
propagation_participation,channel_propagation,1.0,1.2337522506713867,-1.0815377235412598,1.9923627376556396,5
propagation_participation,channel_propagation,1.125,-1.0815377235412598,-3.0644352436065674,2.3444602489471436,5
propagation_participation,channel_propagation,1.25,-1.0815377235412598,-3.0644352436065674,6.065208673477173,5
propagation_participation,channel_propagation,1.375,-1.0815377235412598,-3.0644352436065674,6.0079121589660645,5
propagation_participation,channel_propagation,1.5,-1.0815377235412598,-3.0644352436065674,1.1085426807403564,5
propagation_participation,channel_propagation,1.625,-1.0815377235412598,-2.3126254081726074,4.076215982437134,5
propagation_participation,channel_propagation,1.75,-1.0815377235412598,-2.3126254081726074,4.076215982437134,5
propagation_participation,channel_propagation,1.875,-1.0815377235412598,-2.3126254081726074,2.059459924697876,5
propagation_participation,channel_propagation,2.0,-2.3126254081726074,-5.832154810428619,-1.0815377235412598,5
propagation_participation,channel_propagation,2.125,-1.0815377235412598,-5.832154810428619,-0.11167669296264648,5
propagation_participation,channel_propagation,2.25,-1.0815377235412598,-3.0644352436065674,0.26489710807800293,5
propagation_participation,channel_propagation,2.375,-0.9924926906824112,-3.0644352436065674,-0.11167669296264648,5
propagation_participation,channel_propagation,2.5,-2.3126254081726074,-3.0644352436065674,-0.9924926906824112,5
propagation_participation,channel_propagation,2.625,-1.4266080856323242,-2.3126254081726074,-1.0612779837101698,5
propagation_participation,channel_propagation,2.75,-1.4266080856323242,-2.3126254081726074,-1.0815377235412598,5
propagation_participation,channel_propagation,2.875,-2.3126254081726074,-2.45110821723938,-1.0815377235412598,5
propagation_participation,channel_propagation,3.0,-2.3126254081726074,-2.45110821723938,-1.0815377235412598,5
propagation_participation,channel_propagation,3.125,-0.8862013965845108,-2.3126254081726074,-0.4059937000274658,5
propagation_participation,channel_propagation,3.25,-0.7438602447509766,-2.3126254081726074,3.3785111904144287,5
propagation_participation,channel_propagation,3.375,8.94062089920044,-0.8862013965845108,66.75767254829407,5
propagation_participation,channel_propagation,3.5,9.798450946807861,-1.0815377235412598,35.58302044868469,5
propagation_participation,channel_propagation,3.625,-1.0815377235412598,-5.832154810428619,8.94062089920044,5
propagation_participation,channel_propagation,3.75,-1.0815377235412598,-5.832154810428619,4.121952056884766,5
propagation_participation,channel_propagation,3.875,4.121952056884766,-1.0815377235412598,44.64228558540344,5
propagation_participation,channel_propagation,4.0,6.763576030731201,-1.0815377235412598,95.66640210151672,5
propagation_participation,channel_propagation,4.125,10.724623203277588,-1.0815377235412598,14.490109205245972,5
propagation_participation,channel_propagation,4.25,14.490109205245972,-1.0815377235412598,48.39888048171997,5
propagation_participation,channel_propagation,4.375,14.774420499801636,-1.0091849341988564,48.39888048171997,5
propagation_participation,channel_propagation,4.5,15.18386721611023,-1.0091849341988564,37.221596240997314,5
propagation_participation,channel_propagation,4.625,1.8182201385498047,-1.03165552765131,22.829323530197144,5
propagation_participation,channel_propagation,4.75,1.8182201385498047,-1.0815377235412598,29.856043577194214,5
propagation_participation,channel_propagation,4.875,4.802696704864502,-1.0815377235412598,51.173768281936646,5
recruited_fraction_2z,global_propagation,-4.875,0.0,-0.41025638580322266,0.0,5
recruited_fraction_2z,global_propagation,-4.75,0.0,0.0,0.0,5
recruited_fraction_2z,global_propagation,-4.625,0.0,0.0,1.348981499671936,5
recruited_fraction_2z,global_propagation,-4.5,0.0,0.0,0.0,5
recruited_fraction_2z,global_propagation,-4.375,0.0,0.0,0.0,5
recruited_fraction_2z,global_propagation,-4.25,0.0,-0.41025638580322266,0.0,5
recruited_fraction_2z,global_propagation,-4.125,0.0,0.0,0.0,5
recruited_fraction_2z,global_propagation,-4.0,0.0,0.0,0.615384578704834,5
recruited_fraction_2z,global_propagation,-3.875,0.615384578704834,0.0,0.674490749835968,5
recruited_fraction_2z,global_propagation,-3.75,0.0,0.0,0.0,5
recruited_fraction_2z,global_propagation,-3.625,0.0,0.0,0.0,5
recruited_fraction_2z,global_propagation,-3.5,0.0,0.0,0.0,5
recruited_fraction_2z,global_propagation,-3.375,0.674490749835968,0.0,1.0256409645080566,5
recruited_fraction_2z,global_propagation,-3.25,0.674490749835968,0.0,0.678703784942627,5
recruited_fraction_2z,global_propagation,-3.125,0.0,0.0,0.0,5
recruited_fraction_2z,global_propagation,-3.0,0.0,0.0,0.678703784942627,5
recruited_fraction_2z,global_propagation,-2.875,0.0,0.0,0.8298402428627014,5
recruited_fraction_2z,global_propagation,-2.75,0.8205127716064453,0.0,1.348981499671936,5
recruited_fraction_2z,global_propagation,-2.625,1.4358974695205688,0.0,2.697962999343872,5
recruited_fraction_2z,global_propagation,-2.5,0.8205127716064453,0.678703784942627,0.8298402428627014,5
recruited_fraction_2z,global_propagation,-2.375,0.615384578704834,0.0,1.6596804857254028,5
recruited_fraction_2z,global_propagation,-2.25,0.20512819290161133,0.0,0.674490749835968,5
recruited_fraction_2z,global_propagation,-2.125,0.0,0.0,0.674490749835968,5
recruited_fraction_2z,global_propagation,-2.0,0.0,-0.41025638580322266,0.0,5
recruited_fraction_2z,global_propagation,-1.875,0.0,-0.20512819290161133,0.0,5
recruited_fraction_2z,global_propagation,-1.75,0.0,-0.20512819290161133,0.0,5
recruited_fraction_2z,global_propagation,-1.625,0.0,0.0,0.41025638580322266,5
recruited_fraction_2z,global_propagation,-1.5,0.678703784942627,0.41025638580322266,0.8298402428627014,5
recruited_fraction_2z,global_propagation,-1.375,0.0,-0.20512819290161133,0.678703784942627,5
recruited_fraction_2z,global_propagation,-1.25,0.0,-0.41025638580322266,0.678703784942627,5
recruited_fraction_2z,global_propagation,-1.125,0.0,0.0,0.0,5
recruited_fraction_2z,global_propagation,-1.0,0.0,0.0,0.0,5
recruited_fraction_2z,global_propagation,-0.875,0.0,0.0,0.0,5
recruited_fraction_2z,global_propagation,-0.75,0.0,-0.41025638580322266,0.0,5
recruited_fraction_2z,global_propagation,-0.625,0.0,-0.41025638580322266,0.0,5
recruited_fraction_2z,global_propagation,-0.5,0.0,-0.41025638580322266,0.0,5
recruited_fraction_2z,global_propagation,-0.375,0.0,-0.41025638580322266,0.0,5
recruited_fraction_2z,global_propagation,-0.25,0.0,-0.41025638580322266,0.0,5
recruited_fraction_2z,global_propagation,-0.125,0.0,-0.41025638580322266,0.0,5
recruited_fraction_2z,global_propagation,0.0,0.0,-0.41025638580322266,0.0,5
recruited_fraction_2z,global_propagation,0.125,0.0,-0.41025638580322266,2.036111354827881,5
recruited_fraction_2z,global_propagation,0.25,0.0,-0.41025638580322266,5.508242607116699,5
recruited_fraction_2z,global_propagation,0.375,0.0,-0.41025638580322266,8.144445419311523,5
recruited_fraction_2z,global_propagation,0.5,0.0,-0.41025638580322266,0.678703784942627,5
recruited_fraction_2z,global_propagation,0.625,0.0,-0.41025638580322266,0.678703784942627,5
recruited_fraction_2z,global_propagation,0.75,0.0,-0.41025638580322266,0.0,5
recruited_fraction_2z,global_propagation,0.875,0.0,-0.41025638580322266,0.0,5
recruited_fraction_2z,global_propagation,1.0,0.0,-0.41025638580322266,0.0,5
recruited_fraction_2z,global_propagation,1.125,0.0,-0.41025638580322266,0.0,5
recruited_fraction_2z,global_propagation,1.25,0.0,-0.41025638580322266,0.8298402428627014,5
recruited_fraction_2z,global_propagation,1.375,0.0,-0.41025638580322266,0.0,5
recruited_fraction_2z,global_propagation,1.5,0.0,-0.41025638580322266,0.0,5
recruited_fraction_2z,global_propagation,1.625,0.0,-0.41025638580322266,0.0,5
recruited_fraction_2z,global_propagation,1.75,0.0,-0.41025638580322266,0.0,5
recruited_fraction_2z,global_propagation,1.875,0.0,-0.41025638580322266,0.0,5
recruited_fraction_2z,global_propagation,2.0,0.0,-0.41025638580322266,0.0,5
recruited_fraction_2z,global_propagation,2.125,0.0,-0.41025638580322266,0.0,5
recruited_fraction_2z,global_propagation,2.25,0.0,-0.41025638580322266,0.0,5
recruited_fraction_2z,global_propagation,2.375,0.0,-0.41025638580322266,0.0,5
recruited_fraction_2z,global_propagation,2.5,0.0,-0.41025638580322266,0.0,5
recruited_fraction_2z,global_propagation,2.625,0.0,-0.41025638580322266,0.8298402428627014,5
recruited_fraction_2z,global_propagation,2.75,0.0,-0.41025638580322266,1.357407569885254,5
recruited_fraction_2z,global_propagation,2.875,0.0,-0.41025638580322266,1.357407569885254,5
recruited_fraction_2z,global_propagation,3.0,0.0,0.0,0.678703784942627,5
recruited_fraction_2z,global_propagation,3.125,0.0,-0.41025638580322266,0.0,5
recruited_fraction_2z,global_propagation,3.25,0.0,-0.41025638580322266,0.678703784942627,5
recruited_fraction_2z,global_propagation,3.375,0.0,-0.41025638580322266,1.6596804857254028,5
recruited_fraction_2z,global_propagation,3.5,1.6596804857254028,-0.41025638580322266,2.714815139770508,5
recruited_fraction_2z,global_propagation,3.625,0.0,-0.41025638580322266,0.8298402428627014,5
