sample_id,feature,feature_scope,channel_set,onset_seconds,peak_change_seconds,signed_timing_error_seconds,absolute_timing_error_seconds,baseline_level,early_ictal_level,early_contrast,top10_overlap,top10_enrichment,channels_used
train_000274,rms_change,channel_local,line_clean,17.873815,17.375,-0.49881500000000045,0.49881500000000045,1.3505325317382812,1.256470799446106,-0.09406173229217529,,,66
train_000274,teager_energy,channel_local,all,17.873815,17.375,-0.49881500000000045,0.49881500000000045,0.8013529777526855,0.48859894275665283,-0.3127540349960327,0.0,-0.38317522406578064,124
train_000274,teager_energy,channel_local,line_clean,17.873815,17.375,-0.49881500000000045,0.49881500000000045,0.8062863349914551,0.5267201662063599,-0.2795661687850952,,,66
train_000274,kurtosis,channel_local,all,17.873815,19.125,1.2511849999999995,1.2511849999999995,1.221880555152893,1.4332236051559448,0.21134305000305176,0.0,-1.171964406967163,124
train_000274,kurtosis,channel_local,line_clean,17.873815,20.25,2.3761849999999995,2.3761849999999995,1.1994291543960571,1.0030286312103271,-0.19640052318572998,,,66
train_000274,beta_power,channel_local,all,17.873815,17.25,-0.6238150000000005,0.6238150000000005,1.1559836864471436,0.9368008971214294,-0.2191827893257141,0.0,-0.20580363273620605,124
train_000274,beta_power,channel_local,line_clean,17.873815,17.25,-0.6238150000000005,0.6238150000000005,0.9367742538452148,0.8263325691223145,-0.11044168472290039,,,66
train_000274,low_gamma_power,channel_local,all,17.873815,19.25,1.3761849999999995,1.3761849999999995,0.5638324022293091,0.30801546573638916,-0.2558169364929199,0.0,-0.12710332870483398,124
train_000274,low_gamma_power,channel_local,line_clean,17.873815,19.25,1.3761849999999995,1.3761849999999995,0.6263620257377625,-0.19520971179008484,-0.8215717375278473,,,66
train_000274,high_gamma_power,channel_local,all,17.873815,19.75,1.8761849999999995,1.8761849999999995,0.15798433125019073,-0.47109976410865784,-0.6290840953588486,2.0,0.04063856601715088,124
train_000274,high_gamma_power,channel_local,line_clean,17.873815,18.375,0.5011849999999995,0.5011849999999995,0.1453467458486557,-0.49948108196258545,-0.6448278278112411,,,66
train_000274,ripple_power,channel_local,all,17.873815,19.5,1.6261849999999995,1.6261849999999995,0.0842035561800003,-0.04806246981024742,-0.13226602599024773,0.0,-0.08757150173187256,124
train_000274,ripple_power,channel_local,line_clean,17.873815,18.375,0.5011849999999995,0.5011849999999995,0.08598797023296356,-0.1381085366010666,-0.22409650683403015,,,66
